,word,count,frequency,probability_of_staying,cumulative_distribution,one_hot_vector,word_vector
75,rock,1,0.004761904761904762,0.6682575694955839,79,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.022602816653073943, -0.06747445434753382, 0.06889437923436205, -0.06754134736393151, 0.06888393239360772, 0.07768560301125897, 0.04906820494699572, 0.018943311038416788, -0.020366653551737564, -0.0012319890578390209, 0.0036263241773570477, -0.07816686615759182, -0.021491462723388803, -0.004118434294652081, -0.02795545313192952, 0.04358164372125076, -0.05322063277555136, 0.052173833010459345, -0.02312066526348964, 0.07359202908823738, 0.06094253250917564, 0.0029393194612541084, 0.040808699041876534, -0.051569413045028906]"
76,saturn,1,0.004761904761904762,0.6682575694955839,80,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.028943552713563133, 0.041197536461412824, -0.033470340552064846, 0.05001095811930891, -0.002674276238882543, -0.008869347671356657, 0.01807275238860679, -0.03555422529627575, 0.0824434506994612, 0.03929387127295907, 0.059170668532871715, 0.008135862447704995, -0.0891306129445114, 0.015982156191171517, 0.006948641633529773, 0.06377761755430114, -0.036489923232001696, -0.07926918342734286, -0.03375728023552891, 0.08615745369513282, -0.019980186990146077, 0.04661074716533465, -0.04975318933700127, -0.06430616519952939]"
77,smaller,1,0.004761904761904762,0.6682575694955839,80,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.09030226014801794, 0.08172371208789095, -0.0733160483642313, -0.0026521888348883696, -0.04616038345429872, -0.02183276541999586, -0.08042464320026352, 0.0011070897733255487, -0.02745050875743135, -0.028395544867703033, 0.07425182539067898, 0.009631981489247871, 0.06491185685872569, -0.034111404220957105, 0.031891503304188176, -0.02616628600589736, -0.0018953061875766285, 0.04222937456067177, -0.013914051063266118, -0.012672308522617077, -0.07459628719549942, 0.07304677562786459, -0.04590264844615877, 0.04141324621860387]"
78,smallest,1,0.004761904761904762,0.6682575694955839,81,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[0.029436458342122013, -0.06480906638507127, -0.03857096959138521, -0.07093545037725799, -0.027606067103429225, -0.023551963936566677, 0.040500741700418535, 0.059786493740441114, 0.001283980800458092, -0.025795176654180945, 0.014055304768612645, -0.03214715056802461, -0.04056681798088237, -0.033989308464069085, -0.0672108961785036, 0.05680928406828465, -0.03453074966344833, -0.0007728364422459734, 0.06994626161068246, -0.05791209002895278, 0.06875527382194875, 0.02651508935593781, -0.06213641457042257, -0.052376153846653395]"
79,solar,1,0.004761904761904762,0.6682575694955839,82,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.02452329578408594, -0.07052113350606014, -0.009922092170993109, -0.011622625346098122, 0.016007566945654708, -0.05527473126552651, 0.005424728251926535, 0.013185262152181536, -0.07431257775020138, 0.06366508241067673, 0.02195352913586861, -0.017082060069734832, 0.04328241829096782, -0.017657568930821613, -0.01043189379842881, -0.047062722927992656, -0.006470452673560316, 0.050254170785167994, 0.092771776943243, -0.08584942365171103, -0.07832370079578294, 0.05103816451693333, 0.038449518499340814, -0.09491350339704153]"
80,solarsystem,1,0.004761904761904762,0.6682575694955839,83,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.02566799675364305, 0.019184461727817567, 0.050728502663655396, 0.023734990491087786, 0.07854205379665338, 0.06544116552013991, 0.061647301037980815, -0.050571449908297476, -0.06818176110502082, 0.029038530723386094, 0.01685557200658543, 0.042997345875826536, 0.020702125536828583, 0.0009828744712355572, -0.027570065865596835, 0.05734569693827665, 0.06826605541693848, -0.04913051303761593, 0.010609773074355212, 0.039235909839280374, 0.06793686724179156, -0.05405788608864664, -0.033043029639689636, -0.03852807123965034]"
81,substances,1,0.004761904761904762,0.6682575694955839,84,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.034761229378751014, 0.05226802046527141, -0.027417386058422945, 0.06696589123017437, -0.04332226593487925, -0.05918157205512107, -0.07260409732044153, -0.0440108413710134, -0.04058390847349505, -0.04931088578535758, 0.03646753980037374, 0.07249482686741893, 0.0499234942651991, -0.04336976540748233, 0.0013006794866813655, 0.01991361834547305, 0.07139102002218493, -0.02080940106165514, 0.027888311401626106, -0.03939535473681423, 0.037505705497992065, -0.0045354850736759504, 0.02401389468420326, 0.06056480527629227]"
82,substantially,1,0.004761904761904762,0.6682575694955839,84,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]","[0.017367135985667186, -0.03084883209219582, -0.010151851614554317, 0.0462157275036949, 0.04434096724761381, -0.001686663440621548, -0.010009432967714152, 0.023141870363125434, 0.07646645844578343, -0.05970017183483069, -0.040761929760483574, -0.028805512899946328, -0.07607567066209515, -0.058556759430079305, -0.08007525816683723, 0.023278315390268686, -0.06359198697905484, -0.025519121858432785, 0.08899464804850152, 0.051941322199032414, -0.0145505403614014, -0.006232118775081272, 0.03570036356048327, -0.08598734041250106]"
83,terrestrial,1,0.004761904761904762,0.6682575694955839,85,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]","[0.04843004095970437, 0.07182258844002262, -0.06442460578877068, 0.05532301936296977, 0.03999980259825847, -0.047550724708179316, -0.053004718720250615, -0.026723799650678323, -0.03609228618345426, -0.07175625304541473, -0.0015089661643208265, -0.049603845829686924, 0.0011609571378113927, 0.023896235744503787, -0.06005789861948742, 0.06070251971735086, 0.04314054153308695, -0.048633576626675834, 0.054626696949831, 0.009483079193073925, 0.011162433255384414, -0.017721894307767917, -0.026789984998409986, 0.07638353046490567]"
84,terrestrials,1,0.004761904761904762,0.6682575694955839,86,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]","[0.006340319471440051, -0.04598174919112164, 0.07186969109219511, 0.05750043742898355, -0.004949479926174313, -0.02709223077141736, -0.051798414537601326, 0.01550180468567649, -0.021287096701804988, -0.050268403848176636, 0.0854074704083522, 0.035943243370933756, 0.04121882289312594, 0.052143172741241584, 0.0037236287818596175, 0.07894507182797829, 0.07833354809241917, 0.02117368371030924, -0.024765346814508905, 0.04147760069715998, 0.007535205364331276, -0.06131029898027172, -0.06534297931266214, 0.05009029935025484]"
85,uranus,1,0.004761904761904762,0.6682575694955839,87,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]","[-0.04458302110427973, -0.04010503921134101, -0.04112529620864668, 0.06541000623264692, -0.015536624380997953, -0.06075963255547166, -0.022934415543447835, 0.07109065232336131, -0.0014895053995476477, -0.04329809783850724, 0.04245591460344335, 0.07236198450996002, 0.03735304087020048, -0.07150643580331899, 0.030705193151015008, 0.010189591438891204, 0.040149294036983176, 0.059167822350511434, -0.029384417557761108, -0.05587829321847572, 0.007252494831430074, 0.005178500406907977, -0.05716091952577795, -0.07492380689707547]"
86,vast,1,0.004761904761904762,0.6682575694955839,88,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]","[0.054089823362586956, -0.024753646642949777, 0.015864542746322964, -0.06863325187103393, -0.023475318366871934, 0.04797712340646298, -0.06958349020774816, -0.023315855129244136, 0.06059107899652337, 0.07633484925972055, 0.059769210753178446, 0.009466165447016847, -0.020564617502799032, 0.0013778831912156194, 0.04198481762331136, 0.07075226721445582, -0.050661533364170924, -0.011406813398282896, 0.04031941053862722, 0.022518359200808667, -0.07339167692125376, -0.06376423259128695, 0.049788294889524055, -0.01961573737460371]"
87,venus,1,0.004761904761904762,0.6682575694955839,88,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]","[0.010577422876288217, -0.05955648063041378, -0.004745336563083825, 0.024563297344217725, -0.05173227438307878, 0.07249654217813743, -0.0708304748035586, -0.08145641327616521, 0.01932062738676676, -0.03358969003317466, 0.04241716399587882, 0.007478033867979092, 0.0021666030535404546, 0.07905220376883819, -0.0806724330673266, 0.009483935838538715, 0.07115804908060307, -0.042111556741768655, -0.051507351671410184, 0.0723819009341421, -0.019359381114260256, 0.013176410331926874, 0.05133068052798653, 0.02883573653091541]"
88,within,1,0.004761904761904762,0.6682575694955839,89,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]","[-0.004483258877860314, 0.0743929504641597, -0.034200236296124904, -0.01890330623090151, 0.07480308529619933, -0.011879060662359464, 0.027824656411408098, -0.010315681227913433, -0.0634533701935037, -0.03537828238486705, -0.03485640832676534, -0.032235147466414364, -0.005151123318098901, -0.056075212654634304, -0.032776811069764204, -0.05063976665546157, 0.057780237080715, -0.005393015914205544, -0.06515663100099839, 0.07426400943728577, 0.07346492738848186, 0.06931083086380033, 0.03259653843999215, 0.05466545233808474]"
89,years,1,0.004761904761904762,0.6682575694955839,90,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]","[-0.047117782776915904, -0.006090348868815165, 0.010071606939006978, 0.01540027172480695, 0.03529748419265387, -0.03491177453589739, 0.03826925712092299, -0.0625827209100574, -0.04994104608677824, -0.046145287429651, -0.06260795986571782, 0.039218780861032074, 0.06643539406711634, -0.05740372130821018, -0.0749753099925167, 0.047069495840337976, -0.04262005099341652, 0.057222969234691244, 0.07074027954033998, 0.03823929155347894, -0.019910138937128313, 0.023577300459929583, 0.03883779247966426, 0.015313934280914092]"
